StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
"2010","Annual","Alameda County","60000000","Professional and Business Services","Not Adj","2020","108,100"
"2010","Annual","Alameda County","60540000","Professional, Scientific and Technical S","Not Adj","2020","57,300"
"2010","Annual","Alameda County","60550000","Management of Companies and Enterprises","Not Adj","2020","19,400"
"2010","Annual","Alameda County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","31,500"
"2010","Annual","Alameda County","65000000","Educational and Health Services","Not Adj","2020","105,000"
"2010","Annual","Alameda County","65610000","Educational Services","Not Adj","2020","13,900"
"2010","Annual","Alameda County","65620000","Health Care and Social Assistance","Not Adj","2020","91,100"
"2010","Annual","Alameda County","70000000","Leisure and Hospitality","Not Adj","2020","54,500"
"2010","Annual","Alameda County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","9,000"
"2010","Annual","Alameda County","70720000","Accommodation and Food Service","Not Adj","2020","45,500"
"2010","Annual","Alameda County","80000000","Other Services","Not Adj","2020","23,200"
"2010","Annual","Alameda County","90000000","Government","Not Adj","2020","116,100"
"2010","Annual","Alameda County","90910000","Federal Government","Not Adj","2020","10,500"
"2010","Annual","Alameda County","90920000","State Government","Not Adj","2020","36,900"
"2010","Annual","Alameda County","90930000","Local Government","Not Adj","2020","68,700"
"2020","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","700"
"2020","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","700"
"2020","Annual","Alpine County","05000000","Total Private","Not Adj","2020","420"
"2020","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","10"
"2020","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","690"
"2020","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2020","Annual","Alpine County","90000000","Government","Not Adj","2020","280"
"2020","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","0"
"2020","Annual","Alpine County","90920000","State Government","Not Adj","2020","50"
"2020","Annual","Alpine County","90930000","Local Government","Not Adj","2020","230"
"2020","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","280"
"2019","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","800"
"2019","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","800"
"2019","Annual","Alpine County","05000000","Total Private","Not Adj","2020","500"
"2019","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","10"
"2019","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","790"
"2019","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2019","Annual","Alpine County","90000000","Government","Not Adj","2020","310"
"2019","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","0"
"2019","Annual","Alpine County","90920000","State Government","Not Adj","2020","50"
"2019","Annual","Alpine County","90930000","Local Government","Not Adj","2020","250"
"2019","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","300"
"2018","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","820"
"2018","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","820"
"2018","Annual","Alpine County","05000000","Total Private","Not Adj","2020","510"
"2018","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2018","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","800"
"2018","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2018","Annual","Alpine County","90000000","Government","Not Adj","2020","310"
"2018","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","0"
"2018","Annual","Alpine County","90920000","State Government","Not Adj","2020","50"
"2018","Annual","Alpine County","90930000","Local Government","Not Adj","2020","250"
"2018","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","300"
"2017","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","800"
"2017","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","800"
"2017","Annual","Alpine County","05000000","Total Private","Not Adj","2020","490"
"2017","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2017","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","790"
"2017","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2017","Annual","Alpine County","90000000","Government","Not Adj","2020","320"
"2017","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","0"
"2017","Annual","Alpine County","90920000","State Government","Not Adj","2020","60"
"2017","Annual","Alpine County","90930000","Local Government","Not Adj","2020","250"
"2017","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","310"
"2016","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","810"
"2016","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","810"
"2016","Annual","Alpine County","05000000","Total Private","Not Adj","2020","490"
"2016","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2016","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","790"
"2016","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2016","Annual","Alpine County","90000000","Government","Not Adj","2020","320"
"2016","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2016","Annual","Alpine County","90920000","State Government","Not Adj","2020","60"
"2016","Annual","Alpine County","90930000","Local Government","Not Adj","2020","250"
"2016","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","310"
"2015","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","780"
"2015","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","780"
"2015","Annual","Alpine County","05000000","Total Private","Not Adj","2020","440"
"2015","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","30"
"2015","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","750"
"2015","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2015","Annual","Alpine County","90000000","Government","Not Adj","2020","340"
"2015","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2015","Annual","Alpine County","90920000","State Government","Not Adj","2020","60"
"2015","Annual","Alpine County","90930000","Local Government","Not Adj","2020","260"
"2015","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","330"
"2014","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","690"
"2014","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","690"
"2014","Annual","Alpine County","05000000","Total Private","Not Adj","2020","360"
"2014","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2014","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","670"
"2014","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2014","Annual","Alpine County","90000000","Government","Not Adj","2020","330"
"2014","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2014","Annual","Alpine County","90920000","State Government","Not Adj","2020","70"
"2014","Annual","Alpine County","90930000","Local Government","Not Adj","2020","250"
"2014","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","310"
"2013","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","680"
"2013","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","680"
"2013","Annual","Alpine County","05000000","Total Private","Not Adj","2020","370"
"2013","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","10"
"2013","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","670"
"2013","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2013","Annual","Alpine County","90000000","Government","Not Adj","2020","320"
"2013","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2013","Annual","Alpine County","90920000","State Government","Not Adj","2020","60"
"2013","Annual","Alpine County","90930000","Local Government","Not Adj","2020","240"
"2013","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","310"
"2012","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","720"
"2012","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","720"
"2012","Annual","Alpine County","05000000","Total Private","Not Adj","2020","410"
"2012","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2012","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","700"
"2012","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2012","Annual","Alpine County","90000000","Government","Not Adj","2020","310"
"2012","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2012","Annual","Alpine County","90920000","State Government","Not Adj","2020","60"
"2012","Annual","Alpine County","90930000","Local Government","Not Adj","2020","240"
"2012","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","300"
"2011","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","800"
"2011","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","800"
"2011","Annual","Alpine County","05000000","Total Private","Not Adj","2020","480"
"2011","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","10"
"2011","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","790"
"2011","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2011","Annual","Alpine County","90000000","Government","Not Adj","2020","320"
"2011","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2011","Annual","Alpine County","90920000","State Government","Not Adj","2020","50"
"2011","Annual","Alpine County","90930000","Local Government","Not Adj","2020","260"
"2011","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","310"
"2010","Annual","Alpine County","00000000","Total Nonfarm","Not Adj","2020","690"
"2010","Annual","Alpine County","01000000","Total Wage and Salary","Not Adj","2020","690"
"2010","Annual","Alpine County","05000000","Total Private","Not Adj","2020","410"
"2010","Annual","Alpine County","06000000","Goods Producing","Not Adj","2020","20"
"2010","Annual","Alpine County","07000000","Service Providing","Not Adj","2020","670"
"2010","Annual","Alpine County","11000000","Total Farm","Not Adj","2020","0"
"2010","Annual","Alpine County","90000000","Government","Not Adj","2020","280"
"2010","Annual","Alpine County","90910000","Federal Government","Not Adj","2020","10"
"2010","Annual","Alpine County","90920000","State Government","Not Adj","2020","50"
"2010","Annual","Alpine County","90930000","Local Government","Not Adj","2020","220"
"2010","Annual","Alpine County","90940000","State and Local Government","Not Adj","2020","270"
"2020","Annual","Amador County","00000000","Total Nonfarm","Not Adj","2020","11,610"
"2020","Annual","Amador County","01000000","Total Wage and Salary","Not Adj","2020","11,920"
"2020","Annual","Amador County","05000000","Total Private","Not Adj","2020","6,890"
"2020","Annual","Amador County","06000000","Goods Producing","Not Adj","2020","1,300"
